path,group,comparison_status,main_kind,workstation_kind,static_boundary
patient-web/app/[locale]/diagnostics/packages/labs-packages-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/packages/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/radiology/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/diagnostics/radiology/radiology-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/drug-scanner/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/drug-search/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/emergency/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/error.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/family/family-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/family/family.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/family/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/chronic-diseases/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/chronic-medications/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/emergency-contacts/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/health-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/health.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/monthly-report/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/reports/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/score/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/sleep/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/trends/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/health/vitals/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/book/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/home-care-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/home-care.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/services/[serviceId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/services/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/services/services-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/home-care/services/services.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/insurance/insurance.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/insurance/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/insurance/requests/[requestId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/labs/book/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/layout.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/loading.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/login/login.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/login/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/loyalty/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/maternity/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicine-catalog/medicine-catalog-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicine-catalog/medicine-catalog.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicine-catalog/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicines/[medicineId]/medicine-detail-public-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicines/[medicineId]/medicine-detail.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicines/[medicineId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicines/medicines-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/medicines/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/mental-health/breathing/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/mental-health/crisis-contacts/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/mental-health/meditation/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/mental-health/mental-health.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/mental-health/mood/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/mental-health/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/metadata-indexing.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/not-found.test.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/not-found.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/notifications/notifications-ssr.test.ts,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/notifications/notifications.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/notifications/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/notifications/settings/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/notifications/settings/settings.module.css,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/nutrition/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/offers/[offerId]/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
patient-web/app/[locale]/offers/page.tsx,patient_web,WORKSTATION_ONLY,,blob,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
