surface	file	line	kind	target_or_expression	source
mobile	app/reports/hub.tsx	251	navigation	{	router.push({
mobile	app/reports/passport.tsx	38	api-call	'/medical-profile'	apiFetch('/medical-profile').then(res => setProfile(res)).catch(() => {});
mobile	app/reports/passport.tsx	39	api-call	'/medical-profile/passport-token'	apiFetch('/medical-profile/passport-token').then(res => setPassportToken(res)).catch(() => setPassportToken(null));
mobile	app/reports/passport.tsx	72	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/reports/passport.tsx	79	button/onPress		"<IconButton icon=""share"" onPress={handleSharePassport} />"
mobile	app/reports/passport.tsx	250	button/onPress		onPress={() =>
mobile	app/reports/timeline.tsx	43	api-call	'/medical-reports/timeline'	const res = await apiFetch('/medical-reports/timeline');
mobile	app/reports/timeline.tsx	80	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/reports/timeline.tsx	89	button/onPress	"""/reports/passport"" as any"	"onPress={() => router.push(""/reports/passport"" as any)}"
mobile	app/reports/timeline.tsx	117	button/onPress		onPress={() => setFilter(k)}
mobile	app/reports/timeline.tsx	207	button/onPress		onPress={() => handleDownload(item.title)}
mobile	app/reports/view-report.tsx	70	api-call	`/reports/${params.id}`	const res = await apiFetch(`/reports/${params.id}`);
mobile	app/reports/view-report.tsx	110	button/onPress		"<Button label=""رجوع"" size=""sm"" full={false} onPress={() => router.back()} />"
mobile	app/reports/view-report.tsx	132	button/onPress		onPress={handleShare}
mobile	app/reports/view-report.tsx	141	button/onPress		onPress={() => router.back()}
mobile	app/reports/view-report.tsx	245	button/onPress		onPress={() =>
mobile	app/reports/view-report.tsx	246	navigation	"{ pathname: ""/reports/ai-analysis"", params: { id: report.id } }"	"router.push({ pathname: ""/reports/ai-analysis"", params: { id: report.id } })"
mobile	app/returns/detail.tsx	118	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/returns/hub.tsx	124	button/onPress	"""/returns/new-request"""	"onPress={() => router.push(""/returns/new-request"")}"
mobile	app/returns/hub.tsx	132	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/returns/hub.tsx	202	button/onPress		onPress={() => setFilter(key)}
mobile	app/returns/hub.tsx	244	button/onPress		onPress={() =>
mobile	app/returns/hub.tsx	245	navigation	{	router.push({
mobile	app/returns/hub.tsx	308	button/onPress	"""/returns/new-request"""	"onPress={() => router.push(""/returns/new-request"")}"
mobile	app/returns/new-request.tsx	66	api-call	'/pharmacy/returns'	await apiFetch('/pharmacy/returns', {
mobile	app/returns/new-request.tsx	98	button/onPress	'/returns/hub'	<TouchableOpacity onPress={() => router.replace('/returns/hub')} style={styles.doneBtn}>
mobile	app/returns/new-request.tsx	101	button/onPress	'/(tabs	"<TouchableOpacity onPress={() => router.replace('/(tabs)')}><AppText variant=""bodySM"">الرئيسية</AppText></TouchableOpacity>"
mobile	app/returns/new-request.tsx	112	button/onPress		<TouchableOpacity onPress={() => step === 'type' ? router.back() : setStep(step === 'details' ? 'type' : 'details')}>
mobile	app/returns/new-request.tsx	140	button/onPress		<TouchableOpacity key={t.id} onPress={() => setServiceType(t.id)}
mobile	app/returns/new-request.tsx	163	button/onPress		<TouchableOpacity onPress={() => setStep('details')} disabled={!serviceType}
mobile	app/returns/new-request.tsx	190	button/onPress		<TouchableOpacity key={r} onPress={() => setSelectedReason(r)}
mobile	app/returns/new-request.tsx	212	button/onPress		<TouchableOpacity onPress={() => setAttachedDocs(p => [...p, `صورة ${p.length + 1}`])}
mobile	app/returns/new-request.tsx	227	button/onPress		<TouchableOpacity onPress={() => setStep('confirm')} disabled={!selectedReason}
mobile	app/returns/new-request.tsx	260	button/onPress		<TouchableOpacity key={m.id} onPress={() => setRefundMethod(m.id)}
mobile	app/returns/new-request.tsx	282	button/onPress		<TouchableOpacity onPress={handleSubmit} disabled={isSubmitting} activeOpacity={0.85}>
mobile	app/reviews/index.tsx	64	api-call	'/patient-ux/review'	await apiFetch('/patient-ux/review', {
mobile	app/reviews/index.tsx	99	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/reviews/index.tsx	126	button/onPress		onPress={() => setOverallRating(star)}
mobile	app/reviews/index.tsx	160	button/onPress		onPress={() => setAspect(aspect, s)}
mobile	app/reviews/index.tsx	200	button/onPress		onPress={() => setAnonymous(!anonymous)}
mobile	app/reviews/index.tsx	219	button/onPress		onPress={handleSubmit}
mobile	app/room/[id].tsx	114	button/onPress		onPress={toggleMic}
mobile	app/room/[id].tsx	125	button/onPress		onPress={onEndCall}
mobile	app/room/[id].tsx	132	button/onPress		onPress={toggleCamera}
mobile	app/room/[id].tsx	160	api-call		const response = await HttpClient.post<{ token: string }>(`/calls/${id}/join`, {});
mobile	app/room/[id].tsx	181	button/onPress		<TouchableOpacity style={styles.backButton} onPress={() => router.back()}>
mobile	app/room/[id].tsx	199	screen-registration		<Stack.Screen options={{ headerShown: false }} />
mobile	app/s/[type]/[slug].tsx	30	api-call	`/seo/resolve/${type}/${encodeURIComponent(String(slug	const entity = await apiFetch(`/seo/resolve/${type}/${encodeURIComponent(String(slug))}`);
mobile	app/s/[type]/[slug].tsx	35	navigation	factory(id	router.replace(factory(id));
mobile	app/s/[type]/[slug].tsx	48	navigation	{ pathname: '/search', params: { q: String(slug || ''	router.replace({ pathname: '/search', params: { q: String(slug || '').replace(/-/g, ' ') } });
mobile	app/search/index.tsx	54	api-call	`/home/search?q=${encodeURIComponent(query	apiFetch(`/home/search?q=${encodeURIComponent(query)}`)
mobile	app/search/index.tsx	84	navigation	`/consultations/doctor/${id}` as any	router.push(`/consultations/doctor/${id}` as any);
mobile	app/search/index.tsx	86	navigation	'/(tabs	router.push('/(tabs)/health' as any);
mobile	app/search/index.tsx	89	navigation	{ pathname: '/pharmacy/product-detail', params: { id } } as any	router.push({ pathname: '/pharmacy/product-detail', params: { id } } as any);
mobile	app/search/index.tsx	91	navigation	{ pathname: '/diagnostics/test-detail', params: { id } } as any	router.push({ pathname: '/diagnostics/test-detail', params: { id } } as any);
mobile	app/search/index.tsx	93	navigation	{ pathname: '/diagnostics/test-detail', params: { id, type: 'radiology' } } as any	router.push({ pathname: '/diagnostics/test-detail', params: { id, type: 'radiology' } } as any);
mobile	app/search/index.tsx	95	navigation	`/articles/${r.slug || id}` as any	router.push(`/articles/${r.slug || id}` as any);
mobile	app/search/index.tsx	97	navigation	'/insurance/hub' as any	router.push('/insurance/hub' as any);
mobile	app/search/index.tsx	99	navigation	{ pathname: '/community/post-detail', params: { id } } as any	router.push({ pathname: '/community/post-detail', params: { id } } as any);
mobile	app/search/index.tsx	101	navigation	{ pathname: '/family/member-health', params: { id } } as any	router.push({ pathname: '/family/member-health', params: { id } } as any);
mobile	app/search/index.tsx	127	button/onPress		onPress={() => setSearchCat(i)}
mobile	app/search/index.tsx	147	button/onPress		<TouchableOpacity key={idx} onPress={() => setQuery(r)} style={[styles.recentBtn, { backgroundColor: colors.bg, flexDirection: isRTL ? 'row-reverse' : 'row' } ]}>
mobile	app/search/index.tsx	167	button/onPress		onPress={() => handleResultClick(r)}
mobile	app/services/index.tsx	80	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/services/index.tsx	91	button/onPress	item.route as any	onPress={() => router.push(item.route as any)}
mobile	app/settings/about.tsx	59	external/openURL		Linking.openURL(url).catch(() => {});
mobile	app/settings/about.tsx	78	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/settings/about.tsx	136	button/onPress		onPress={() => handleOpenLink(link.url)}
mobile	app/settings/about.tsx	221	button/onPress	"""/settings/terms"""	"onPress={() => router.push(""/settings/terms"")}"
mobile	app/settings/about.tsx	238	button/onPress	"""/settings/privacy"""	"onPress={() => router.push(""/settings/privacy"")}"
mobile	app/settings/data.tsx	54	navigation	"""/settings/privacy"""	"action: () => router.push(""/settings/privacy""),"
mobile	app/settings/data.tsx	77	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/settings/data.tsx	134	button/onPress		onPress={action.action}
mobile	app/settings/feedback.tsx	33	api-call	'/support/feedback'	await apiFetch('/support/feedback', {
mobile	app/settings/feedback.tsx	62	button/onPress		onPress={() => router.back()}
mobile	app/settings/feedback.tsx	88	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/settings/feedback.tsx	103	button/onPress		<TouchableOpacity key={s} onPress={() => setRating(s)}>
mobile	app/settings/feedback.tsx	121	button/onPress		onPress={() => setType(t)}
mobile	app/settings/feedback.tsx	162	button/onPress		onPress={handleSend}
mobile	app/settings/help.tsx	55	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/settings/help.tsx	92	button/onPress		onPress={() => {
mobile	app/settings/help.tsx	93	navigation	opt.route as any	if (opt.route) router.push(opt.route as any);
mobile	app/settings/help.tsx	94	external/openURL		else if (supportPhone) Linking.openURL(`tel:${supportPhone}`).catch(() => {});
mobile	app/settings/help.tsx	113	button/onPress		onPress={() => { setSelectedCat(selectedCat === cat.label ? null : cat.label); setExpandedFaq(null); }}
mobile	app/settings/help.tsx	141	button/onPress		onPress={() => setExpandedFaq(expandedFaq === i ? null : i)}
mobile	app/settings/help.tsx	160	button/onPress	"""/settings/support-chat"""	"onPress={() => router.push(""/settings/support-chat"")}"
mobile	app/settings/index.tsx	83	navigation	"""/settings/language"""	"router.push(""/settings/language"");"
mobile	app/settings/index.tsx	89	navigation	"""/(auth"	"router.replace(""/(auth)/welcome"");"
mobile	app/settings/index.tsx	92	navigation	item.route as any	if (item.route) router.push(item.route as any);
mobile	app/settings/index.tsx	109	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/settings/index.tsx	121	button/onPress		onPress={() => !item.toggle && handlePress(item)}
mobile	app/settings/language.tsx	19	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/settings/language.tsx	30	button/onPress		onPress={() => {
mobile	app/settings/notifications-settings.tsx	108	api-call	'/users/me/notification-settings'	apiFetch('/users/me/notification-settings', {
mobile	app/settings/notifications-settings.tsx	197	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/settings/privacy.tsx	47	api-call	'/users/me/privacy-settings'	apiFetch('/users/me/privacy-settings', {
mobile	app/settings/privacy.tsx	95	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/settings/privacy.tsx	153	button/onPress		onPress={() => {
mobile	app/settings/privacy.tsx	164	api-call	'/support/requests'	await apiFetch('/support/requests', {
mobile	app/settings/security.tsx	53	api-call	'/users/me/security-settings'	apiFetch('/users/me/security-settings', { method: 'PATCH', body: JSON.stringify({ biometric: val }) }).catch(() => {});
mobile	app/settings/security.tsx	58	api-call	'/users/me/security-settings'	apiFetch('/users/me/security-settings', { method: 'PATCH', body: JSON.stringify({ two_factor: val }) }).catch(() => {});
mobile	app/settings/security.tsx	68	api-call	'/users/me/change-password'	await apiFetch('/users/me/change-password', {
mobile	app/settings/security.tsx	106	api-call	`/users/me/sessions/${s.id}`	await apiFetch(`/users/me/sessions/${s.id}`, { method: 'DELETE' });
mobile	app/settings/security.tsx	130	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/settings/security.tsx	199	button/onPress		onPress={() => setShowPassChange(!showPassChange)}
mobile	app/settings/security.tsx	258	button/onPress		onPress={handleChangePass}
mobile	app/settings/security.tsx	293	button/onPress		onPress={() => revokeSession(s)}
mobile	app/settings/terms.tsx	80	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/shared/location-picker.tsx	82	api-call	"""/users/me/addresses"""	"const data = await apiFetch(""/users/me/addresses"");"
mobile	app/shared/location-picker.tsx	170	api-call	"""/users/me/addresses"""	"const saved = await apiFetch(""/users/me/addresses"", {"
mobile	app/shared/location-picker.tsx	221	button/onPress		onPress={() => router.back()}
mobile	app/shared/location-picker.tsx	248	button/onPress		onPress={() => setMode(tab.key as any)}
mobile	app/shared/location-picker.tsx	297	button/onPress		onPress={goToMyLocation}
mobile	app/shared/location-picker.tsx	333	button/onPress		"onPress={() => setMode(""new"")}"
mobile	app/shared/location-picker.tsx	353	button/onPress		onPress={() => setSelectedAddress(addr)}
mobile	app/shared/location-picker.tsx	439	button/onPress		"onPress={() => setMode(""new"")}"
mobile	app/shared/location-picker.tsx	514	button/onPress		onPress={goToMyLocation}
mobile	app/shared/location-picker.tsx	561	button/onPress		onPress={goToMyLocation}
mobile	app/shared/location-picker.tsx	651	button/onPress		onPress={handleConfirmSaved}
mobile	app/shared/location-picker.tsx	671	button/onPress		"onPress={() => setMode(""new"")}"
mobile	app/shared/location-picker.tsx	683	button/onPress		onPress={handleSaveAndConfirm}
mobile	app/support/chat.tsx	129	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/support/chat.tsx	199	button/onPress		onPress={() => sendMessage(qr)}
mobile	app/support/chat.tsx	226	button/onPress		onPress={() => sendMessage(inputText)}
mobile	app/support/chat.tsx	245	form/onSubmit		onSubmitEditing={() => sendMessage(inputText)}
mobile	app/support/chat.tsx	250	button/onPress		onPress={async () => {
mobile	app/support/ticket.tsx	44	button/onPress	"""/support/chat"""	"onPress={() => router.push(""/support/chat"")}"
mobile	app/support/ticket.tsx	50	button/onPress		<TouchableOpacity onPress={() => router.back()}>
mobile	app/support/ticket.tsx	69	button/onPress	"""/support/chat"""	"onPress={() => router.push(""/support/chat"")}"
mobile	app/voice/index.tsx	83	button/onPress		onPress={() => router.back()}
mobile	app/voice/index.tsx	101	button/onPress	a.route	onPress={() => router.push(a.route)}
mobile	app/wallet/cards.tsx	65	api-call	"""/wallet/cards"""	"const res = await apiFetch(""/wallet/cards"");"
mobile	app/wallet/cards.tsx	106	api-call	`/wallet/cards/${cardId}`	const res = await apiFetch(`/wallet/cards/${cardId}`, {
mobile	app/wallet/cards.tsx	183	button/onPress		onPress={() => setDefaultCard(card.id)}
mobile	app/wallet/cards.tsx	197	button/onPress		onPress={() => removeCard(card.id)}
mobile	app/wallet/cards.tsx	249	button/onPress		"<IconButton icon=""back"" onPress={() => router.back()} />"
mobile	app/wallet/cards.tsx	342	button/onPress		onPress={() => {
mobile	app/wallet/cards.tsx	347	api-call	"""/wallet/cards"""	"const res = await apiFetch(""/wallet/cards"", {"
mobile	app/wallet/cards.tsx	362	api-call	"""/wallet/cards"""	"const res = await apiFetch(""/wallet/cards"", {"
mobile	app/wallet/hub.tsx	158	api-call	'/wallet/spending-data'	apiFetch('/wallet/spending-data')
mobile	app/wallet/hub.tsx	176	button/onPress		<TouchableOpacity onPress={() => setShowBalance(!showBalance)} style={styles.hBtn}>
mobile	app/wallet/hub.tsx	181	button/onPress		<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
mobile	app/wallet/hub.tsx	209	button/onPress	action.route as any	onPress={() => router.push(action.route as any)}
mobile	app/wallet/hub.tsx	226	button/onPress		<TouchableOpacity onPress={() => setShowAddCard(true)} style={[styles.addCardBtn, { backgroundColor: colors.primarySurface } ]}>
mobile	app/wallet/hub.tsx	285	button/onPress	'/wallet/transactions'	<TouchableOpacity onPress={() => router.push('/wallet/transactions')}>
mobile	app/wallet/hub.tsx	316	button/onPress	'/loyalty/hub'	onPress={() => router.push('/loyalty/hub')}
mobile	app/wallet/hub.tsx	367	button/onPress		onPress={addCard}
mobile	app/wallet/hub.tsx	373	button/onPress		<TouchableOpacity onPress={() => setShowAddCard(false)} style={[modalStyles.btn, { backgroundColor: colors.borderLight }]}>
